Unit,Quarter,Month,Quantity,Year,Booking_Month,Booking_Year
ERBU,Q2,DEC,317,2022,1,2022
ERBU,Q2,JAN,321,2022,1,2022
ERBU,Q2,NOV,145,2022,1,2022
ERBU,Q3,APR,44,2008,1,2018
ERBU,Q3,FEB,1,2008,1,2018
ERBU,Q3,MAR,78,2008,1,2018
ERBU,Q3,APR,205,2007,1,2019
ERBU,Q3,FEB,92,2007,1,2019
ERBU,Q3,MAR,133,2007,1,2019
ERBU,Q3,APR,312,2011,1,2020
ERBU,Q3,FEB,152,2011,1,2020
ERBU,Q3,MAR,114,2011,1,2020
ERBU,Q3,APR,279,2012,1,2021
ERBU,Q3,FEB,160,2012,1,2021
ERBU,Q3,MAR,254,2012,1,2021
ERBU,Q4,JUL,162,2008,1,2018
ERBU,Q4,JUN,49,2008,1,2018
ERBU,Q4,MAY,30,2008,1,2018
ERBU,Q4,JUL,328,2007,1,2019
ERBU,Q4,JUN,56,2007,1,2019
ERBU,Q4,MAY,106,2007,1,2019
ERBU,Q4,JUL,384,2011,1,2020
ERBU,Q4,JUN,90,2011,1,2020
ERBU,Q4,MAY,108,2011,1,2020
ERBU,Q4,JUL,331,2012,1,2021
ERBU,Q4,JUN,155,2012,1,2021
ERBU,Q4,MAY,119,2012,1,2021
ERBU,Q1,AUG,1,2012,1,2021
ERBU,Q1,OCT,8,2012,1,2021
ERBU,Q1,SEP,1,2012,1,2021
ERBU,Q1,AUG,16,2022,1,2022
ERBU,Q1,OCT,63,2022,1,2022
ERBU,Q1,SEP,10,2022,1,2022
ERBU,Q2,DEC,13,2012,1,2021
ERBU,Q2,JAN,11,2012,1,2021
ERBU,Q2,NOV,6,2012,1,2021
ERBU,Q2,DEC,36,2022,1,2022
ERBU,Q2,JAN,21,2022,1,2022
ERBU,Q2,NOV,36,2022,1,2022
ERBU,Q3,APR,29,2012,1,2021
ERBU,Q3,FEB,8,2012,1,2021
ERBU,Q3,MAR,10,2012,1,2021
ERBU,Q4,JUL,9,2011,1,2020
ERBU,Q4,JUN,1,2011,1,2020
ERBU,Q4,JUL,132,2012,1,2021
ERBU,Q4,JUN,17,2012,1,2021
ERBU,Q4,MAY,32,2012,1,2021
QKBU,Q1,OCT,5,2011,1,2020
QKBU,Q1,AUG,0,2012,1,2021
QKBU,Q1,OCT,4,2012,1,2021
QKBU,Q1,SEP,3,2012,1,2021
QKBU,Q1,AUG,0,2022,1,2022
QKBU,Q1,OCT,70,2022,1,2022
QKBU,Q1,SEP,1,2022,1,2022
QKBU,Q2,DEC,2,2011,1,2020
QKBU,Q2,JAN,7,2011,1,2020
QKBU,Q2,NOV,2,2011,1,2020
QKBU,Q2,DEC,7,2012,1,2021
QKBU,Q2,JAN,3,2012,1,2021
QKBU,Q2,NOV,6,2012,1,2021
QKBU,Q2,DEC,1,2022,1,2022
QKBU,Q2,JAN,0,2022,1,2022
QKBU,Q2,NOV,226,2022,1,2022
QKBU,Q3,APR,38,2011,1,2020
QKBU,Q3,FEB,37,2011,1,2020
QKBU,Q3,MAR,2,2011,1,2020
QKBU,Q3,APR,10,2012,1,2021
QKBU,Q3,FEB,0,2012,1,2021
QKBU,Q3,MAR,1,2012,1,2021
QKBU,Q4,JUL,3,2011,1,2020
QKBU,Q4,JUN,1,2011,1,2020
QKBU,Q4,MAY,2,2011,1,2020
QKBU,Q4,JUL,72,2012,1,2021
QKBU,Q4,JUN,3,2012,1,2021
QKBU,Q4,MAY,35,2012,1,2021
QKBU,Q1,AUG,367,2007,1,2019
QKBU,Q1,OCT,1232,2007,1,2019
QKBU,Q1,SEP,507,2007,1,2019
QKBU,Q1,AUG,1054,2011,1,2020
QKBU,Q1,OCT,2907,2011,1,2020
QKBU,Q1,SEP,1062,2011,1,2020
QKBU,Q1,AUG,978,2012,1,2021
QKBU,Q1,OCT,3349,2012,1,2021
QKBU,Q1,SEP,1939,2012,1,2021
QKBU,Q1,AUG,3537,2022,1,2022
QKBU,Q1,OCT,6216,2022,1,2022
QKBU,Q1,SEP,2688,2022,1,2022
QKBU,Q2,JAN,16,2008,1,2018
QKBU,Q2,DEC,1176,2007,1,2019
QKBU,Q2,JAN,1422,2007,1,2019
QKBU,Q2,NOV,873,2007,1,2019
QKBU,Q2,DEC,2134,2011,1,2020
QKBU,Q2,JAN,2219,2011,1,2020
QKBU,Q2,NOV,1685,2011,1,2020
QKBU,Q2,DEC,3547,2012,1,2021
QKBU,Q2,JAN,3195,2012,1,2021
QKBU,Q2,NOV,3100,2012,1,2021
QKBU,Q2,DEC,2346,2022,1,2022
QKBU,Q2,JAN,20285,2022,1,2022
QKBU,Q2,NOV,5065,2022,1,2022
QKBU,Q3,APR,466,2008,1,2018
QKBU,Q3,FEB,66,2008,1,2018
QKBU,Q3,MAR,255,2008,1,2018
QKBU,Q3,APR,1775,2007,1,2019
QKBU,Q3,FEB,773,2007,1,2019
QKBU,Q3,MAR,1021,2007,1,2019
QKBU,Q3,APR,4113,2011,1,2020
QKBU,Q3,FEB,2092,2011,1,2020
QKBU,Q3,MAR,2583,2011,1,2020
QKBU,Q3,APR,4486,2012,1,2021
QKBU,Q3,FEB,3988,2012,1,2021
QKBU,Q3,MAR,2172,2012,1,2021
QKBU,Q4,JUL,1077,2008,1,2018
QKBU,Q4,JUN,671,2008,1,2018
QKBU,Q4,MAY,280,2008,1,2018
QKBU,Q4,JUL,2870,2007,1,2019
QKBU,Q4,JUN,1346,2007,1,2019
QKBU,Q4,MAY,999,2007,1,2019
QKBU,Q4,JUL,2717,2011,1,2020
QKBU,Q4,JUN,1714,2011,1,2020
QKBU,Q4,MAY,1501,2011,1,2020
QKBU,Q4,JUL,4505,2012,1,2021
QKBU,Q4,JUN,4183,2012,1,2021
QKBU,Q4,MAY,2866,2012,1,2021
QKBU,Q1,AUG,39,2008,1,2018
QKBU,Q1,OCT,397,2008,1,2018
QKBU,Q1,SEP,97,2008,1,2018
QKBU,Q1,AUG,583,2007,1,2019
QKBU,Q1,OCT,1929,2007,1,2019
QKBU,Q1,SEP,847,2007,1,2019
QKBU,Q1,AUG,1114,2011,1,2020
QKBU,Q1,OCT,2652,2011,1,2020
QKBU,Q1,SEP,1255,2011,1,2020
QKBU,Q1,AUG,1317,2012,1,2021
QKBU,Q1,OCT,2669,2012,1,2021
QKBU,Q1,SEP,1315,2012,1,2021
QKBU,Q1,AUG,2767,2022,1,2022
QKBU,Q1,OCT,5812,2022,1,2022
QKBU,Q1,SEP,2922,2022,1,2022
QKBU,Q2,DEC,838,2008,1,2018
QKBU,Q2,JAN,783,2008,1,2018
QKBU,Q2,NOV,346,2008,1,2018
QKBU,Q2,DEC,2146,2007,1,2019
QKBU,Q2,JAN,1529,2007,1,2019
QKBU,Q2,NOV,1061,2007,1,2019
QKBU,Q2,DEC,2327,2011,1,2020
QKBU,Q2,JAN,2246,2011,1,2020
QKBU,Q2,NOV,1564,2011,1,2020
QKBU,Q2,DEC,2138,2012,1,2021
QKBU,Q2,JAN,2324,2012,1,2021
QKBU,Q2,NOV,2710,2012,1,2021
QKBU,Q2,DEC,2914,2022,1,2022
QKBU,Q2,JAN,7141,2022,1,2022
QKBU,Q2,NOV,4925,2022,1,2022
QKBU,Q3,APR,1208,2008,1,2018
QKBU,Q3,FEB,690,2008,1,2018
QKBU,Q3,MAR,588,2008,1,2018
QKBU,Q3,APR,2669,2007,1,2019
QKBU,Q3,FEB,1354,2007,1,2019
QKBU,Q3,MAR,1184,2007,1,2019
QKBU,Q3,APR,3354,2011,1,2020
QKBU,Q3,FEB,1810,2011,1,2020
QKBU,Q3,MAR,2251,2011,1,2020
QKBU,Q3,APR,3913,2012,1,2021
QKBU,Q3,FEB,1720,2012,1,2021
QKBU,Q3,MAR,1949,2012,1,2021
QKBU,Q4,JUL,62,2002,1,2017
QKBU,Q4,JUL,2479,2008,1,2018
QKBU,Q4,JUN,1406,2008,1,2018
QKBU,Q4,MAY,450,2008,1,2018
QKBU,Q4,JUL,3512,2007,1,2019
QKBU,Q4,JUN,1555,2007,1,2019
QKBU,Q4,MAY,1102,2007,1,2019
QKBU,Q4,JUL,2572,2011,1,2020
QKBU,Q4,JUN,2065,2011,1,2020
QKBU,Q4,MAY,1550,2011,1,2020
QKBU,Q4,JUL,6508,2012,1,2021
QKBU,Q4,JUN,2274,2012,1,2021
QKBU,Q4,MAY,2182,2012,1,2021
QKBU,Q1,AUG,29,2008,1,2018
QKBU,Q1,OCT,314,2008,1,2018
QKBU,Q1,SEP,169,2008,1,2018
QKBU,Q1,AUG,293,2007,1,2019
QKBU,Q1,OCT,686,2007,1,2019
QKBU,Q1,SEP,566,2007,1,2019
QKBU,Q1,AUG,247,2011,1,2020
QKBU,Q1,OCT,531,2011,1,2020
QKBU,Q1,SEP,191,2011,1,2020
QKBU,Q1,AUG,214,2012,1,2021
QKBU,Q1,OCT,357,2012,1,2021
QKBU,Q1,SEP,173,2012,1,2021
QKBU,Q1,AUG,195,2022,1,2022
QKBU,Q1,OCT,268,2022,1,2022
QKBU,Q1,SEP,169,2022,1,2022
QKBU,Q2,DEC,337,2008,1,2018
QKBU,Q2,JAN,558,2008,1,2018
QKBU,Q2,NOV,304,2008,1,2018
QKBU,Q2,DEC,473,2007,1,2019
QKBU,Q2,JAN,491,2007,1,2019
QKBU,Q2,NOV,159,2007,1,2019
QKBU,Q2,DEC,289,2011,1,2020
QKBU,Q2,JAN,453,2011,1,2020
QKBU,Q2,NOV,162,2011,1,2020
QKBU,Q2,DEC,222,2012,1,2021
QKBU,Q2,JAN,254,2012,1,2021
QKBU,Q2,NOV,270,2012,1,2021
QKBU,Q2,DEC,166,2022,1,2022
QKBU,Q2,JAN,140,2022,1,2022
QKBU,Q2,NOV,229,2022,1,2022
QKBU,Q3,APR,697,2008,1,2018
QKBU,Q3,FEB,175,2008,1,2018
QKBU,Q3,MAR,526,2008,1,2018
QKBU,Q3,APR,400,2007,1,2019
QKBU,Q3,FEB,361,2007,1,2019
QKBU,Q3,MAR,324,2007,1,2019
QKBU,Q3,APR,366,2011,1,2020
QKBU,Q3,FEB,148,2011,1,2020
QKBU,Q3,MAR,254,2011,1,2020
QKBU,Q3,APR,277,2012,1,2021
QKBU,Q3,FEB,234,2012,1,2021
QKBU,Q3,MAR,144,2012,1,2021
QKBU,Q4,JUL,68,2002,1,2017
QKBU,Q4,JUL,1547,2008,1,2018
QKBU,Q4,JUN,537,2008,1,2018
QKBU,Q4,MAY,565,2008,1,2018
QKBU,Q4,JUL,612,2007,1,2019
QKBU,Q4,JUN,194,2007,1,2019
QKBU,Q4,MAY,217,2007,1,2019
QKBU,Q4,JUL,443,2011,1,2020
QKBU,Q4,JUN,140,2011,1,2020
QKBU,Q4,MAY,269,2011,1,2020
QKBU,Q4,JUL,442,2012,1,2021
QKBU,Q4,JUN,197,2012,1,2021
QKBU,Q4,MAY,152,2012,1,2021
QKBU,Q1,AUG,63,2012,1,2021
QKBU,Q1,OCT,217,2012,1,2021
QKBU,Q1,SEP,24,2012,1,2021
QKBU,Q1,AUG,257,2022,1,2022
QKBU,Q1,OCT,407,2022,1,2022
QKBU,Q1,SEP,158,2022,1,2022
QKBU,Q2,DEC,6,2011,1,2020
QKBU,Q2,JAN,2,2011,1,2020
QKBU,Q2,DEC,125,2012,1,2021
QKBU,Q2,JAN,184,2012,1,2021
QKBU,Q2,NOV,270,2012,1,2021
QKBU,Q2,DEC,209,2022,1,2022
QKBU,Q2,JAN,538,2022,1,2022
QKBU,Q2,NOV,362,2022,1,2022
QKBU,Q3,APR,83,2011,1,2020
QKBU,Q3,FEB,29,2011,1,2020
QKBU,Q3,MAR,49,2011,1,2020
QKBU,Q3,APR,442,2012,1,2021
QKBU,Q3,FEB,101,2012,1,2021
QKBU,Q3,MAR,105,2012,1,2021
QKBU,Q4,JUL,135,2011,1,2020
QKBU,Q4,JUN,106,2011,1,2020
QKBU,Q4,MAY,49,2011,1,2020
QKBU,Q4,JUL,548,2012,1,2021
QKBU,Q4,JUN,175,2012,1,2021
QKBU,Q4,MAY,171,2012,1,2021
QKBU,Q1,AUG,1,2011,1,2020
QKBU,Q1,OCT,76,2011,1,2020
QKBU,Q1,SEP,0,2011,1,2020
QKBU,Q1,AUG,463,2012,1,2021
QKBU,Q1,OCT,1260,2012,1,2021
QKBU,Q1,SEP,1077,2012,1,2021
QKBU,Q1,AUG,1037,2022,1,2022
QKBU,Q1,OCT,2314,2022,1,2022
QKBU,Q1,SEP,708,2022,1,2022
QKBU,Q2,DEC,76,2011,1,2020
QKBU,Q2,JAN,208,2011,1,2020
QKBU,Q2,NOV,29,2011,1,2020
QKBU,Q2,DEC,779,2012,1,2021
QKBU,Q2,JAN,1077,2012,1,2021
QKBU,Q2,NOV,741,2012,1,2021
QKBU,Q2,DEC,4289,2022,1,2022
QKBU,Q2,JAN,1161,2022,1,2022
QKBU,Q2,NOV,1179,2022,1,2022
QKBU,Q3,APR,388,2011,1,2020
QKBU,Q3,FEB,111,2011,1,2020
QKBU,Q3,MAR,186,2011,1,2020
QKBU,Q3,APR,1167,2012,1,2021
QKBU,Q3,FEB,1042,2012,1,2021
QKBU,Q3,MAR,1014,2012,1,2021
QKBU,Q4,JUL,3,2007,1,2019
QKBU,Q4,JUL,2629,2011,1,2020
QKBU,Q4,JUN,384,2011,1,2020
QKBU,Q4,MAY,594,2011,1,2020
QKBU,Q4,JUL,2332,2012,1,2021
QKBU,Q4,JUN,2548,2012,1,2021
QKBU,Q4,MAY,1964,2012,1,2021
QKBU,Q1,AUG,31,2008,1,2018
QKBU,Q1,OCT,99,2008,1,2018
QKBU,Q1,SEP,120,2008,1,2018
QKBU,Q1,AUG,285,2007,1,2019
QKBU,Q1,OCT,778,2007,1,2019
QKBU,Q1,SEP,266,2007,1,2019
QKBU,Q1,AUG,487,2011,1,2020
QKBU,Q1,OCT,1489,2011,1,2020
QKBU,Q1,SEP,870,2011,1,2020
QKBU,Q1,AUG,618,2012,1,2021
QKBU,Q1,OCT,1711,2012,1,2021
QKBU,Q1,SEP,704,2012,1,2021
QKBU,Q1,AUG,2471,2022,1,2022
QKBU,Q1,OCT,2463,2022,1,2022
QKBU,Q1,SEP,669,2022,1,2022
QKBU,Q2,DEC,110,2008,1,2018
QKBU,Q2,JAN,353,2008,1,2018
QKBU,Q2,NOV,54,2008,1,2018
QKBU,Q2,DEC,992,2007,1,2019
QKBU,Q2,JAN,798,2007,1,2019
QKBU,Q2,NOV,166,2007,1,2019
QKBU,Q2,DEC,895,2011,1,2020
QKBU,Q2,JAN,1168,2011,1,2020
QKBU,Q2,NOV,1160,2011,1,2020
QKBU,Q2,DEC,856,2012,1,2021
QKBU,Q2,JAN,1653,2012,1,2021
QKBU,Q2,NOV,1078,2012,1,2021
QKBU,Q2,DEC,4452,2022,1,2022
QKBU,Q2,JAN,1668,2022,1,2022
QKBU,Q2,NOV,1818,2022,1,2022
QKBU,Q3,APR,5,2002,1,2017
QKBU,Q3,APR,534,2008,1,2018
QKBU,Q3,FEB,203,2008,1,2018
QKBU,Q3,MAR,373,2008,1,2018
QKBU,Q3,APR,1298,2007,1,2019
QKBU,Q3,FEB,328,2007,1,2019
QKBU,Q3,MAR,739,2007,1,2019
QKBU,Q3,APR,1774,2011,1,2020
QKBU,Q3,FEB,492,2011,1,2020
QKBU,Q3,MAR,718,2011,1,2020
QKBU,Q3,APR,1999,2012,1,2021
QKBU,Q3,FEB,1244,2012,1,2021
QKBU,Q3,MAR,1552,2012,1,2021
QKBU,Q4,JUL,831,2002,1,2017
QKBU,Q4,JUN,16,2002,1,2017
QKBU,Q4,MAY,35,2002,1,2017
QKBU,Q4,JUL,1231,2008,1,2018
QKBU,Q4,JUN,309,2008,1,2018
QKBU,Q4,MAY,178,2008,1,2018
QKBU,Q4,JUL,1857,2007,1,2019
QKBU,Q4,JUN,499,2007,1,2019
QKBU,Q4,MAY,509,2007,1,2019
QKBU,Q4,JUL,4316,2011,1,2020
QKBU,Q4,JUN,867,2011,1,2020
QKBU,Q4,MAY,938,2011,1,2020
QKBU,Q4,JUL,4456,2012,1,2021
QKBU,Q4,JUN,4121,2012,1,2021
QKBU,Q4,MAY,2133,2012,1,2021
QKBU,Q1,AUG,2,2012,1,2021
QKBU,Q1,OCT,0,2012,1,2021
QKBU,Q1,SEP,6,2012,1,2021
QKBU,Q1,AUG,215,2022,1,2022
QKBU,Q1,OCT,1166,2022,1,2022
QKBU,Q1,SEP,807,2022,1,2022
QKBU,Q2,DEC,4,2012,1,2021
QKBU,Q2,JAN,31,2012,1,2021
QKBU,Q2,NOV,1,2012,1,2021
QKBU,Q2,DEC,1443,2022,1,2022
QKBU,Q2,JAN,1640,2022,1,2022
QKBU,Q2,NOV,798,2022,1,2022
QKBU,Q3,APR,121,2012,1,2021
QKBU,Q3,FEB,62,2012,1,2021
QKBU,Q3,MAR,122,2012,1,2021
QKBU,Q4,JUL,4,2011,1,2020
QKBU,Q4,JUL,626,2012,1,2021
QKBU,Q4,JUN,273,2012,1,2021
QKBU,Q4,MAY,96,2012,1,2021
QKBU,Q1,AUG,2606,2022,1,2022
QKBU,Q1,OCT,5464,2022,1,2022
QKBU,Q1,SEP,2505,2022,1,2022
QKBU,Q2,DEC,5308,2022,1,2022
QKBU,Q2,JAN,7355,2022,1,2022
QKBU,Q2,NOV,5271,2022,1,2022
QKBU,Q3,APR,2436,2012,1,2021
QKBU,Q3,FEB,104,2012,1,2021
QKBU,Q3,MAR,1111,2012,1,2021
QKBU,Q4,JUL,6829,2012,1,2021
QKBU,Q4,JUN,1811,2012,1,2021
QKBU,Q4,MAY,1769,2012,1,2021
QKBU,Q1,AUG,248,2007,1,2019
QKBU,Q1,OCT,525,2007,1,2019
QKBU,Q1,SEP,1057,2007,1,2019
QKBU,Q1,AUG,720,2011,1,2020
QKBU,Q1,OCT,1145,2011,1,2020
QKBU,Q1,SEP,611,2011,1,2020
QKBU,Q1,AUG,728,2012,1,2021
QKBU,Q1,OCT,1412,2012,1,2021
QKBU,Q1,SEP,583,2012,1,2021
QKBU,Q1,AUG,1274,2022,1,2022
QKBU,Q1,OCT,2826,2022,1,2022
QKBU,Q1,SEP,719,2022,1,2022
QKBU,Q2,JAN,1100,2008,1,2018
QKBU,Q2,DEC,399,2007,1,2019
QKBU,Q2,JAN,327,2007,1,2019
QKBU,Q2,NOV,254,2007,1,2019
QKBU,Q2,DEC,758,2011,1,2020
QKBU,Q2,JAN,1325,2011,1,2020
QKBU,Q2,NOV,472,2011,1,2020
QKBU,Q2,DEC,1028,2012,1,2021
QKBU,Q2,JAN,1777,2012,1,2021
QKBU,Q2,NOV,996,2012,1,2021
QKBU,Q2,DEC,924,2022,1,2022
QKBU,Q2,JAN,2666,2022,1,2022
QKBU,Q2,NOV,1003,2022,1,2022
QKBU,Q3,APR,703,2008,1,2018
QKBU,Q3,FEB,13,2008,1,2018
QKBU,Q3,MAR,882,2008,1,2018
QKBU,Q3,APR,814,2007,1,2019
QKBU,Q3,FEB,567,2007,1,2019
QKBU,Q3,MAR,469,2007,1,2019
QKBU,Q3,APR,1400,2011,1,2020
QKBU,Q3,FEB,500,2011,1,2020
QKBU,Q3,MAR,1026,2011,1,2020
QKBU,Q3,APR,1677,2012,1,2021
QKBU,Q3,FEB,838,2012,1,2021
QKBU,Q3,MAR,1143,2012,1,2021
QKBU,Q4,JUL,335,2008,1,2018
QKBU,Q4,JUN,274,2008,1,2018
QKBU,Q4,MAY,1078,2008,1,2018
QKBU,Q4,JUL,1480,2007,1,2019
QKBU,Q4,JUN,749,2007,1,2019
QKBU,Q4,MAY,746,2007,1,2019
QKBU,Q4,JUL,2476,2011,1,2020
QKBU,Q4,JUN,548,2011,1,2020
QKBU,Q4,MAY,1204,2011,1,2020
QKBU,Q4,JUL,2433,2012,1,2021
QKBU,Q4,JUN,1268,2012,1,2021
QKBU,Q4,MAY,1529,2012,1,2021
QKBU,Q1,AUG,95,2011,1,2020
QKBU,Q1,OCT,249,2011,1,2020
QKBU,Q1,SEP,57,2011,1,2020
QKBU,Q1,AUG,205,2012,1,2021
QKBU,Q1,OCT,445,2012,1,2021
QKBU,Q1,SEP,158,2012,1,2021
QKBU,Q1,AUG,398,2022,1,2022
QKBU,Q1,OCT,1395,2022,1,2022
QKBU,Q1,SEP,425,2022,1,2022
QKBU,Q2,DEC,297,2011,1,2020
QKBU,Q2,JAN,319,2011,1,2020
QKBU,Q2,NOV,101,2011,1,2020
QKBU,Q2,DEC,309,2012,1,2021
QKBU,Q2,JAN,581,2012,1,2021
QKBU,Q2,NOV,374,2012,1,2021
QKBU,Q2,DEC,1063,2022,1,2022
QKBU,Q2,JAN,1579,2022,1,2022
QKBU,Q2,NOV,618,2022,1,2022
QKBU,Q3,APR,482,2011,1,2020
QKBU,Q3,FEB,180,2011,1,2020
QKBU,Q3,MAR,302,2011,1,2020
QKBU,Q3,APR,863,2012,1,2021
QKBU,Q3,FEB,429,2012,1,2021
QKBU,Q3,MAR,556,2012,1,2021
QKBU,Q4,JUL,64,2007,1,2019
QKBU,Q4,JUN,7,2007,1,2019
QKBU,Q4,JUL,565,2011,1,2020
QKBU,Q4,JUN,148,2011,1,2020
QKBU,Q4,MAY,110,2011,1,2020
QKBU,Q4,JUL,1113,2012,1,2021
QKBU,Q4,JUN,667,2012,1,2021
QKBU,Q4,MAY,371,2012,1,2021
QKBU,Q1,OCT,14,2011,1,2020
QKBU,Q1,AUG,1,2012,1,2021
QKBU,Q1,OCT,73,2012,1,2021
QKBU,Q1,SEP,29,2012,1,2021
QKBU,Q1,AUG,171,2022,1,2022
QKBU,Q1,OCT,545,2022,1,2022
QKBU,Q1,SEP,171,2022,1,2022
QKBU,Q2,DEC,12,2011,1,2020
QKBU,Q2,JAN,4,2011,1,2020
QKBU,Q2,NOV,4,2011,1,2020
QKBU,Q2,DEC,56,2012,1,2021
QKBU,Q2,JAN,272,2012,1,2021
QKBU,Q2,NOV,90,2012,1,2021
QKBU,Q2,DEC,730,2022,1,2022
QKBU,Q2,JAN,320,2022,1,2022
QKBU,Q2,NOV,213,2022,1,2022
QKBU,Q3,APR,14,2011,1,2020
QKBU,Q3,FEB,11,2011,1,2020
QKBU,Q3,MAR,18,2011,1,2020
QKBU,Q3,APR,277,2012,1,2021
QKBU,Q3,FEB,175,2012,1,2021
QKBU,Q3,MAR,316,2012,1,2021
QKBU,Q4,JUL,289,2011,1,2020
QKBU,Q4,JUN,2,2011,1,2020
QKBU,Q4,MAY,14,2011,1,2020
QKBU,Q4,JUL,907,2012,1,2021
QKBU,Q4,JUN,267,2012,1,2021
QKBU,Q4,MAY,112,2012,1,2021
QKBU,Q1,OCT,2,2014,1,2014
QKBU,Q1,SEP,3,2014,1,2014
QKBU,Q1,AUG,44,2015,1,2015
QKBU,Q1,OCT,158,2015,1,2015
QKBU,Q1,SEP,51,2015,1,2015
QKBU,Q1,AUG,124,2022,1,2016
QKBU,Q1,OCT,177,2022,1,2016
QKBU,Q1,SEP,92,2022,1,2016
QKBU,Q1,AUG,37,2002,1,2017
QKBU,Q1,OCT,214,2002,1,2017
QKBU,Q1,SEP,104,2002,1,2017
QKBU,Q1,AUG,118,2008,1,2018
QKBU,Q1,OCT,383,2008,1,2018
QKBU,Q1,SEP,155,2008,1,2018
QKBU,Q1,AUG,201,2007,1,2019
QKBU,Q1,OCT,416,2007,1,2019
QKBU,Q1,SEP,203,2007,1,2019
QKBU,Q1,AUG,79,2011,1,2020
QKBU,Q1,OCT,246,2011,1,2020
QKBU,Q1,SEP,159,2011,1,2020
QKBU,Q1,AUG,69,2012,1,2021
QKBU,Q1,OCT,208,2012,1,2021
QKBU,Q1,SEP,105,2012,1,2021
QKBU,Q1,AUG,136,2022,1,2022
QKBU,Q1,OCT,295,2022,1,2022
QKBU,Q1,SEP,105,2022,1,2022
QKBU,Q2,DEC,69,2014,1,2014
QKBU,Q2,JAN,91,2014,1,2014
QKBU,Q2,NOV,1,2014,1,2014
QKBU,Q2,DEC,133,2015,1,2015
QKBU,Q2,JAN,137,2015,1,2015
QKBU,Q2,NOV,84,2015,1,2015
QKBU,Q2,DEC,121,2022,1,2016
QKBU,Q2,JAN,183,2022,1,2016
QKBU,Q2,NOV,114,2022,1,2016
QKBU,Q2,DEC,261,2002,1,2017
QKBU,Q2,JAN,239,2002,1,2017
QKBU,Q2,NOV,161,2002,1,2017
QKBU,Q2,DEC,311,2008,1,2018
QKBU,Q2,JAN,338,2008,1,2018
QKBU,Q2,NOV,180,2008,1,2018
QKBU,Q2,DEC,244,2007,1,2019
QKBU,Q2,JAN,197,2007,1,2019
QKBU,Q2,NOV,234,2007,1,2019
QKBU,Q2,DEC,160,2011,1,2020
QKBU,Q2,JAN,196,2011,1,2020
QKBU,Q2,NOV,100,2011,1,2020
QKBU,Q2,DEC,120,2012,1,2021
QKBU,Q2,JAN,207,2012,1,2021
QKBU,Q2,NOV,108,2012,1,2021
QKBU,Q2,DEC,514,2022,1,2022
QKBU,Q2,JAN,183,2022,1,2022
QKBU,Q2,NOV,168,2022,1,2022
QKBU,Q3,APR,112,2014,1,2014
QKBU,Q3,FEB,29,2014,1,2014
QKBU,Q3,MAR,32,2014,1,2014
QKBU,Q3,APR,241,2015,1,2015
QKBU,Q3,FEB,143,2015,1,2015
QKBU,Q3,MAR,94,2015,1,2015
QKBU,Q3,APR,270,2022,1,2016
QKBU,Q3,FEB,120,2022,1,2016
QKBU,Q3,MAR,184,2022,1,2016
QKBU,Q3,APR,385,2002,1,2017
QKBU,Q3,FEB,106,2002,1,2017
QKBU,Q3,MAR,345,2002,1,2017
QKBU,Q3,APR,364,2008,1,2018
QKBU,Q3,FEB,130,2008,1,2018
QKBU,Q3,MAR,289,2008,1,2018
QKBU,Q3,APR,311,2007,1,2019
QKBU,Q3,FEB,119,2007,1,2019
QKBU,Q3,MAR,233,2007,1,2019
QKBU,Q3,APR,256,2011,1,2020
QKBU,Q3,FEB,81,2011,1,2020
QKBU,Q3,MAR,141,2011,1,2020
QKBU,Q3,APR,198,2012,1,2021
QKBU,Q3,FEB,122,2012,1,2021
QKBU,Q3,MAR,125,2012,1,2021
QKBU,Q4,JUL,265,2014,1,2014
QKBU,Q4,JUN,63,2014,1,2014
QKBU,Q4,MAY,24,2014,1,2014
QKBU,Q4,JUL,327,2015,1,2015
QKBU,Q4,JUN,188,2015,1,2015
QKBU,Q4,MAY,114,2015,1,2015
QKBU,Q4,JUL,390,2002,1,2017
QKBU,Q4,JUN,243,2002,1,2017
QKBU,Q4,MAY,230,2002,1,2017
QKBU,Q4,JUL,483,2008,1,2018
QKBU,Q4,JUN,226,2008,1,2018
QKBU,Q4,MAY,264,2008,1,2018
QKBU,Q4,JUL,341,2007,1,2019
QKBU,Q4,JUN,270,2007,1,2019
QKBU,Q4,MAY,162,2007,1,2019
QKBU,Q4,JUL,263,2011,1,2020
QKBU,Q4,JUN,121,2011,1,2020
QKBU,Q4,MAY,132,2011,1,2020
QKBU,Q4,JUL,404,2012,1,2021
QKBU,Q4,JUN,217,2012,1,2021
QKBU,Q4,MAY,161,2012,1,2021
QKBU,Q1,AUG,0,2008,1,2018
QKBU,Q1,SEP,1,2008,1,2018
QKBU,Q1,AUG,58,2007,1,2019
QKBU,Q1,OCT,593,2007,1,2019
QKBU,Q1,SEP,167,2007,1,2019
QKBU,Q1,AUG,216,2011,1,2020
QKBU,Q1,OCT,769,2011,1,2020
QKBU,Q1,SEP,420,2011,1,2020
QKBU,Q1,AUG,245,2012,1,2021
QKBU,Q1,OCT,515,2012,1,2021
QKBU,Q1,SEP,296,2012,1,2021
QKBU,Q1,AUG,590,2022,1,2022
QKBU,Q1,OCT,1094,2022,1,2022
QKBU,Q1,SEP,451,2022,1,2022
QKBU,Q2,NOV,0,2008,1,2018
